chapter_idx,chapter_title,event_idx,word_count,prefix-probing_rougeL,simple_agent_extraction_rougeL,simple_agent_extraction_refined_best_rougeL,simple_agent_extraction_refined_first_rougeL,prefix-probing_weighted_rougeL,simple_agent_extraction_weighted_rougeL,simple_agent_extraction_refined_best_weighted_rougeL,simple_agent_extraction_refined_first_weighted_rougeL
23,Chapter 23,7,516,0.1891891891891892,0.3022113022113022,0.3022113022113022,0.3022113022113022,0.0012908473490812898,0.00206200290827271,0.00206200290827271,0.00206200290827271
23,Chapter 23,8,39,0.75,1.0,1.0,1.0,0.00038677174516700606,0.0005156956602226748,0.0005156956602226748,0.0005156956602226748
24,Chapter 24,0,121,0.37254901960784315,0.7450980392156863,0.7745098039215687,0.7745098039215687,0.0005960705494479282,0.0011921410988958564,0.0012391993001680613,0.0012391993001680613
24,Chapter 24,1,301,0.11363636363636363,0.375,0.375,0.375,0.00045228552950764885,0.0014925422473752413,0.0014925422473752413,0.0014925422473752413
24,Chapter 24,2,227,0.3284313725490196,0.5735294117647058,0.5735294117647058,0.5735294117647058,0.0009858239437313548,0.0017215134539786347,0.0017215134539786347,0.0017215134539786347
24,Chapter 24,3,263,0.25862068965517243,0.45689655172413796,0.45689655172413796,0.45689655172413796,0.00089938964614432,0.0015889217081882989,0.0015889217081882989,0.0015889217081882989
24,Chapter 24,4,467,0.2570694087403599,0.3444730077120823,0.3444730077120823,0.3444730077120823,0.0015874357216003499,0.002127163866944469,0.002127163866944469,0.002127163866944469
24,Chapter 24,5,509,0.2014218009478673,0.35545023696682465,0.5521327014218009,0.4881516587677725,0.001355667319208532,0.002392354092720939,0.0037161233573598587,0.0032854996206700894
24,Chapter 24,6,188,0.2565789473684211,0.34210526315789475,0.6644736842105263,0.5394736842105263,0.0006378341060648872,0.0008504454747531829,0.0016518267875013746,0.001341087094803096
24,Chapter 24,7,327,0.2111111111111111,0.3925925925925926,0.3925925925925926,0.3925925925925926,0.0009128253951462901,0.0016975349453597678,0.0016975349453597678,0.0016975349453597678
25,Chapter 25,0,464,0.2512315270935961,0.5566502463054187,0.5566502463054187,0.5566502463054187,0.0015414199953908522,0.0034153031270424757,0.0034153031270424757,0.0034153031270424757
25,Chapter 25,1,230,0.295,0.475,0.505,0.505,0.0008971782191309866,0.0014446089969058261,0.0015358474598682994,0.0015358474598682994
25,Chapter 25,2,228,0.1921182266009852,0.4729064039408867,0.5221674876847291,0.5221674876847291,0.0005792049779840879,0.00142573533042237,0.0015742494273413672,0.0015742494273413672
25,Chapter 25,3,317,0.1444043321299639,0.3935018050541516,0.6570397111913358,0.4007220216606498,0.0006052967667891804,0.0016494336895005164,0.002754100288890771,0.0016796985278399754
25,Chapter 25,4,517,0.2550335570469799,0.4720357941834452,0.6129753914988815,0.5503355704697986,0.0017434790811796024,0.003226965667797334,0.004190467265291324,0.0037622443330717734
25,Chapter 25,5,106,0.2916666666666667,0.7083333333333334,0.8020833333333334,0.8020833333333334,0.00040881002124489816,0.0009928243373090386,0.00112422755842347,0.00112422755842347
26,Chapter 26,0,301,0.21568627450980393,0.6470588235294118,0.7529411764705882,0.6588235294117647,0.0008584556716929492,0.002575367015078848,0.0029967907084553864,0.0026221918698984634
26,Chapter 26,1,522,0.225,0.3090909090909091,0.40454545454545454,0.3704545454545455,0.0015530373152090552,0.002133465402711429,0.0027923297182546646,0.002557021034132081
26,Chapter 26,2,215,0.25,0.33695652173913043,0.5,0.3423913043478261,0.0007107344035120197,0.000957946369950983,0.0014214688070240393,0.0009733971178534183
26,Chapter 26,3,259,0.47368421052631576,0.6267942583732058,0.6267942583732058,0.6267942583732058,0.0016222491011863088,0.0021466124470243078,0.0021466124470243078,0.0021466124470243078
26,Chapter 26,4,276,0.23868312757201646,0.4732510288065844,0.4732510288065844,0.4732510288065844,0.0008710832677898678,0.001727147858548876,0.001727147858548876,0.001727147858548876
26,Chapter 26,5,400,0.3218390804597701,0.47988505747126436,0.47988505747126436,0.47988505747126436,0.001702266841878561,0.00253820145172964,0.00253820145172964,0.00253820145172964
26,Chapter 26,6,141,0.2698412698412698,0.5158730158730159,0.5158730158730159,0.5158730158730159,0.0005031023596067364,0.0009618133345422902,0.0009618133345422902,0.0009618133345422902
26,Chapter 26,7,215,0.2138728323699422,0.37572254335260113,0.49710982658959535,0.49710982658959535,0.0006080271197675082,0.0010681557509429197,0.0014132522243244783,0.0014132522243244783
27,Chapter 27,0,266,0.26359832635983266,0.40585774058577406,0.40585774058577406,0.40585774058577406,0.0009271567293221311,0.0014275270276864558,0.0014275270276864558,0.0014275270276864558
27,Chapter 27,1,370,0.24920127795527156,0.36741214057507987,0.36741214057507987,0.36741214057507987,0.0012192165768842788,0.0017975629018165652,0.0017975629018165652,0.0017975629018165652
27,Chapter 27,2,261,0.2107843137254902,0.28921568627450983,0.35784313725490197,0.3431372549019608,0.0007274575659475967,0.0009981394509513536,0.0012349861003296408,0.0011842332468914364
27,Chapter 27,3,426,0.1419939577039275,0.29607250755287007,0.29607250755287007,0.29607250755287007,0.0007998496017490429,0.0016677715100299189,0.0016677715100299189,0.0016677715100299189
27,Chapter 27,4,181,0.47023809523809523,0.6488095238095238,0.6904761904761905,0.6785714285714286,0.001125447534420639,0.001552832674074046,0.0016525558733265077,0.0016240635306829475
27,Chapter 27,5,313,0.2740740740740741,0.4074074074074074,0.6333333333333333,0.6074074074074074,0.0011343345567025253,0.001686172989692943,0.002621232556704484,0.00251393063917857
27,Chapter 27,6,487,0.20308483290488433,0.3341902313624679,0.3341902313624679,0.3341902313624679,0.0013077818954417616,0.002152046157056064,0.002152046157056064,0.002152046157056064
27,Chapter 27,7,494,0.1506849315068493,0.2821917808219178,0.2821917808219178,0.2821917808219178,0.000984295826361087,0.0018433176384580355,0.0018433176384580355,0.0018433176384580355
27,Chapter 27,8,224,0.2422680412371134,0.5567010309278351,0.7010309278350515,0.6237113402061856,0.0007175844449939624,0.0016489174480712329,0.0020764145642378487,0.0018473982520057332
28,Chapter 28,0,459,0.22167487684729065,0.4433497536945813,0.4827586206896552,0.458128078817734,0.00134542047011486,0.00269084094022972,0.0029300268015834733,0.0027805356382373772
28,Chapter 28,1,118,0.3106796116504854,0.5922330097087378,0.6601941747572816,0.6116504854368932,0.00048475648817545924,0.0009240670555844691,0.001030107537372851,0.0009543643360954354
28,Chapter 28,2,629,0.1812366737739872,0.2601279317697228,0.31130063965884863,0.31130063965884863,0.0015073898897712155,0.002163547841789274,0.002589163810665853,0.002589163810665853
28,Chapter 28,3,370,0.20350877192982456,0.519298245614035,0.519298245614035,0.519298245614035,0.000995666115013819,0.0025406652590007797,0.0025406652590007797,0.0025406652590007797
28,Chapter 28,4,361,0.234375,0.44375,0.44375,0.44375,0.0011187868590167402,0.0021182364530716946,0.0021182364530716946,0.0021182364530716946
28,Chapter 28,5,540,0.2553648068669528,0.31759656652360513,0.31759656652360513,0.31759656652360513,0.001823407237036925,0.0022677669838778564,0.0022677669838778564,0.0022677669838778564
28,Chapter 28,6,120,0.3173076923076923,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0005034898457795345,0.0009764651554512186,0.0009764651554512186,0.0009764651554512186
29,Chapter 29,0,307,0.17391304347826086,0.2924901185770751,0.42292490118577075,0.30434782608695654,0.0007059913832256908,0.0011873491445159342,0.0017168426819352024,0.0012354849206449587
29,Chapter 29,1,587,0.16150442477876106,0.36504424778761063,0.36504424778761063,0.36504424778761063,0.001253578099398788,0.0028334299506958907,0.0028334299506958907,0.0028334299506958907
29,Chapter 29,2,344,0.2027491408934708,0.4054982817869416,0.4054982817869416,0.4054982817869416,0.0009222450541791705,0.001844490108358341,0.001844490108358341,0.001844490108358341
29,Chapter 29,3,330,0.2007042253521127,0.3908450704225352,0.5492957746478874,0.5,0.0008757886754052467,0.0017054832099996906,0.002396895322161728,0.0021817893317113164
29,Chapter 29,4,335,0.1801470588235294,0.41544117647058826,0.47794117647058826,0.4411764705882353,0.0007979962540116145,0.0018402770755778048,0.0021171329188063243,0.0019542765404366065
29,Chapter 29,5,297,0.15748031496062992,0.36220472440944884,0.5748031496062992,0.4448818897637795,0.0006184599680441527,0.0014224579265015513,0.002257378883361157,0.001747149409724731
29,Chapter 29,6,413,0.22028985507246376,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0012030215817963074,0.0025485062456474406,0.0025485062456474406,0.0025485062456474406
30,Chapter 30,0,246,0.15343915343915343,0.3386243386243386,0.4021164021164021,0.4021164021164021,0.0004991144810783559,0.001101494027207406,0.0013080241573087948,0.0013080241573087948
30,Chapter 30,1,316,0.2597864768683274,0.3665480427046263,0.48398576512455516,0.48398576512455516,0.0010855066602807428,0.001531605287793377,0.0020223137780572744,0.0020223137780572744
30,Chapter 30,2,169,0.423841059602649,0.6225165562913907,0.7086092715231788,0.7086092715231788,0.0009471496452654864,0.0013911260414836831,0.0015835158131782352,0.0015835158131782352
30,Chapter 30,3,113,0.3,0.56,0.68,0.62,0.00044825853542432493,0.0008367492661254067,0.0010160526802951366,0.0009264009732102717
30,Chapter 30,4,198,0.26900584795321636,0.39766081871345027,0.5672514619883041,0.42105263157894735,0.0007042969070787407,0.0010411345582903122,0.001485147825796475,0.0011023777676015072
30,Chapter 30,5,623,0.21415270018621974,0.27001862197392923,0.3091247672253259,0.3091247672253259,0.0017641701559782997,0.0022243884575378564,0.0025465412686295455,0.0025465412686295455
30,Chapter 30,6,171,0.23129251700680273,0.5986394557823129,0.7619047619047619,0.7210884353741497,0.0005229817841504677,0.0013535999119188575,0.0017227635242603638,0.0016304726211749873
30,Chapter 30,7,330,0.27526132404181186,0.4564459930313589,0.4564459930313589,0.4564459930313589,0.0012011244404543137,0.0019917379961963935,0.0019917379961963935,0.0019917379961963935
31,Chapter 31,0,277,0.17872340425531916,0.3276595744680851,0.3276595744680851,0.3276595744680851,0.0006546212014217783,0.00120013886927326,0.00120013886927326,0.00120013886927326
31,Chapter 31,1,137,0.2966101694915254,0.5254237288135594,0.5254237288135594,0.5254237288135594,0.0005373230531872502,0.000951829408503129,0.000951829408503129,0.000951829408503129
31,Chapter 31,2,123,0.13761467889908258,0.44954128440366975,0.5321100917431193,0.5321100917431193,0.00022381992310299578,0.0007311450821364528,0.0008654370359982503,0.0008654370359982503
31,Chapter 31,3,98,0.65,0.75,0.85,0.85,0.0008423029116970354,0.0009718879750350408,0.0011014730383730462,0.0011014730383730462
31,Chapter 31,4,342,0.25416666666666665,0.4375,0.4375,0.4375,0.0011494062888424616,0.0019784862348927617,0.0019784862348927617,0.0019784862348927617
31,Chapter 31,5,199,0.3026315789473684,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0007963357074356216,0.0012464384985948858,0.0012464384985948858,0.0012464384985948858
31,Chapter 31,6,154,0.18045112781954886,0.39097744360902253,0.39097744360902253,0.39097744360902253,0.000367459255867169,0.0007961617210455329,0.0007961617210455329,0.0007961617210455329
32,Chapter 32,0,430,0.23901098901098902,0.41208791208791207,0.41208791208791207,0.41208791208791207,0.0013589866616603454,0.0023430804511385263,0.0023430804511385263,0.0023430804511385263
32,Chapter 32,1,397,0.20178041543026706,0.37388724035608306,0.37388724035608306,0.37388724035608306,0.0010592497940631004,0.001962727559587509,0.001962727559587509,0.001962727559587509
32,Chapter 32,2,339,0.2569444444444444,0.3645833333333333,0.4375,0.4375,0.0011517754035208349,0.0016342759104011847,0.001961131092481422,0.001961131092481422
32,Chapter 32,3,408,0.20058997050147492,0.3952802359882006,0.39823008849557523,0.39823008849557523,0.001082176869920421,0.002132525008372595,0.0021484393741067185,0.0021484393741067185
32,Chapter 32,4,643,0.17159763313609466,0.3037475345167653,0.3609467455621302,0.3609467455621302,0.00145898603795664,0.002582572986727846,0.003068901666046726,0.003068901666046726
32,Chapter 32,5,262,0.22596153846153846,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.0007828249950668167,0.001932078711228739,0.001932078711228739,0.001932078711228739
32,Chapter 32,6,310,0.23552123552123552,0.4749034749034749,0.4749034749034749,0.4749034749034749,0.0009654296539759211,0.0019466860235907919,0.0019466860235907919,0.0019466860235907919
32,Chapter 32,7,256,0.3380952380952381,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.0011444791599764758,0.0019020921250313258,0.0019020921250313258,0.0019020921250313258
33,Chapter 33,0,296,0.1984732824427481,0.6221374045801527,0.6335877862595419,0.6335877862595419,0.0007768239970784312,0.0024350444523804668,0.002479861221442684,0.002479861221442684
33,Chapter 33,1,385,0.18575851393188855,0.3715170278637771,0.42105263157894735,0.42105263157894735,0.000945667202599332,0.001891334405198664,0.0021435123258918194,0.0021435123258918194
33,Chapter 33,2,257,0.16666666666666666,0.5555555555555556,0.6342592592592593,0.6342592592592593,0.0005663836952018265,0.001887945650672755,0.0021554046178513956,0.0021554046178513956
33,Chapter 33,3,201,0.25,0.6611111111111111,0.9,0.7944444444444444,0.0006644540237484463,0.0017571117516903356,0.0023920344854944067,0.0021114872310228406
34,Chapter 34,0,263,0.24675324675324675,0.3852813852813853,0.3852813852813853,0.3852813852813853,0.0008581189524251434,0.0013398699432603117,0.0013398699432603117,0.0013398699432603117
34,Chapter 34,1,185,0.27607361963190186,0.4539877300613497,0.5398773006134969,0.5153374233128835,0.0006753447178470611,0.0011105668693485004,0.0013206741149009193,0.0012606434733145142
34,Chapter 34,2,221,0.2568306010928962,0.46994535519125685,0.6338797814207651,0.546448087431694,0.0007505297495772626,0.0013733097545456294,0.0018523712968289885,0.001596871807611197
34,Chapter 34,3,486,0.20199501246882792,0.29925187032418954,0.341645885286783,0.341645885286783,0.0012980929317939647,0.0019231006396947625,0.002195539896984854,0.002195539896984854
34,Chapter 34,4,392,0.21895424836601307,0.4019607843137255,0.4803921568627451,0.4803921568627451,0.0011349280057054072,0.0020835245477875386,0.0024900659229655947,0.0024900659229655947
34,Chapter 34,5,270,0.175,0.515,0.62,0.565,0.0006247851268082405,0.0018386533731785367,0.0022135244492634807,0.0020171634094094623
34,Chapter 34,6,134,0.18867924528301888,0.42452830188679247,0.42452830188679247,0.42452830188679247,0.0003343164899363252,0.0007522121023567317,0.0007522121023567317,0.0007522121023567317
35,Chapter 35,0,140,0.4067796610169492,0.7627118644067796,0.8389830508474576,0.7796610169491526,0.0007530366876784821,0.0014119437893971537,0.001553138168336869,0.0014433203180504238
35,Chapter 35,1,253,0.21495327102803738,0.34579439252336447,0.46261682242990654,0.46261682242990654,0.0007191068887696488,0.0011568241254120437,0.0015476430866998962,0.0015476430866998962
35,Chapter 35,2,132,0.36283185840707965,0.7433628318584071,0.8141592920353983,0.7964601769911505,0.0006332981423020458,0.0012974888769115083,0.001421059246141176,0.001390166653833759
35,Chapter 35,3,436,0.1867816091954023,0.4396551724137931,0.5344827586206896,0.5287356321839081,0.0010768357655990717,0.0025347057251793536,0.003081406960021959,0.0030482735518496803
35,Chapter 35,4,244,0.1717171717171717,0.41919191919191917,0.41919191919191917,0.41919191919191917,0.0005540289040672507,0.0013524823246347589,0.0013524823246347589,0.0013524823246347589
35,Chapter 35,5,101,0.21428571428571427,0.7023809523809523,0.9404761904761905,0.9285714285714286,0.0002861827564971986,0.0009380434796297066,0.0012560243201821496,0.0012401252781545275
36,Chapter 36,0,275,0.16071428571428573,0.5580357142857143,0.5580357142857143,0.5580357142857143,0.0005844078567083884,0.002029193946904126,0.002029193946904126,0.002029193946904126
36,Chapter 36,1,103,0.30337078651685395,0.550561797752809,0.7640449438202247,0.5955056179775281,0.00041318053329854755,0.00074984615302329,0.0010406028246037493,0.000811058083882334
36,Chapter 36,2,273,0.24380165289256198,0.6611570247933884,0.6942148760330579,0.6942148760330579,0.0008800921804626639,0.0023866906588818006,0.0025060251918258905,0.0025060251918258905
36,Chapter 36,3,103,0.4069767441860465,0.5930232558139535,0.813953488372093,0.7558139534883721,0.000554288269261402,0.0008076771923523288,0.001108576538522804,0.0010293925000568896
36,Chapter 36,4,123,0.4111111111111111,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0006686412962032457,0.0012649970468710057,0.0012649970468710057,0.0012649970468710057
36,Chapter 36,5,42,0.08108108108108109,0.7567567567567568,0.7567567567567568,0.7567567567567568,4.5029558688882204e-05,0.0004202758810962339,0.0004202758810962339,0.0004202758810962339
36,Chapter 36,6,124,0.2717391304347826,0.9130434782608695,0.9239130434782609,0.9239130434782609,0.00044555645113999206,0.0014970696758303734,0.001514891933875973,0.001514891933875973
36,Chapter 36,7,128,0.25,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.000423134900695528,0.0013634346800189235,0.0013634346800189235,0.0013634346800189235
