chapter_idx,chapter_title,event_idx,word_count,prefix-probing_rougeL,simple_agent_extraction_rougeL,simple_agent_extraction_refined_best_rougeL,simple_agent_extraction_refined_first_rougeL,prefix-probing_weighted_rougeL,simple_agent_extraction_weighted_rougeL,simple_agent_extraction_refined_best_weighted_rougeL,simple_agent_extraction_refined_first_weighted_rougeL
5,Chapter 5,0,842,0.12268188302425106,0.15977175463623394,0.21683309557774608,0.21255349500713266,0.001365907829402843,0.0017788567080595163,0.0024141626752236293,0.002366514727686321
5,Chapter 5,1,346,0.127208480565371,0.38515901060070673,0.45229681978798586,0.40636042402826855,0.0005819973854972941,0.0017621587505334741,0.002069324037323713,0.001859158314783023
5,Chapter 5,2,190,0.1437125748502994,0.39520958083832336,0.6706586826347305,0.5269461077844312,0.0003610582236473817,0.0009929101150302996,0.0016849383770211144,0.001323880153373733
5,Chapter 5,3,229,0.12222222222222222,0.5333333333333333,0.6222222222222222,0.5611111111111111,0.0003700961162680677,0.0016149648709879317,0.0018841256828192538,0.0016990776246852198
6,Chapter 6,0,270,0.25462962962962965,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.0009090788882130484,0.0013222965646735249,0.0013222965646735249,0.0013222965646735249
6,Chapter 6,1,250,0.3020833333333333,0.4739583333333333,0.4739583333333333,0.4739583333333333,0.0009986093847794849,0.0015667836899126402,0.0015667836899126402,0.0015667836899126402
6,Chapter 6,2,132,0.1276595744680851,0.26595744680851063,0.32978723404255317,0.32978723404255317,0.00022282103813221952,0.00046421049610879066,0.0005756210151749004,0.0005756210151749004
6,Chapter 6,3,342,0.11498257839721254,0.2787456445993031,0.3554006968641115,0.313588850174216,0.0005199804539688294,0.001260558676288071,0.0016072123122672908,0.00141812851082408
7,Chapter 7,0,313,0.2245762711864407,0.3728813559322034,0.4152542372881356,0.3855932203389831,0.000929473631837674,0.00154327697361727,0.0017186493569828689,0.0015958886886269497
7,Chapter 7,1,333,0.1557377049180328,0.29508196721311475,0.3360655737704918,0.3114754098360656,0.0006857516692368354,0.0012993189522382145,0.0014797799178268554,0.0013715033384736708
7,Chapter 7,2,368,0.16835016835016836,0.30976430976430974,0.3569023569023569,0.3164983164983165,0.000819200565319625,0.0015073290401881095,0.0017367051984776046,0.0015400970628008947
7,Chapter 7,3,254,0.13,0.36,0.36,0.36,0.00043662232565519797,0.0012091079787374711,0.0012091079787374711,0.0012091079787374711
7,Chapter 7,4,147,0.08943089430894309,0.6747967479674797,0.6747967479674797,0.6747967479674797,0.0001738336215509829,0.0013116536898846894,0.0013116536898846894,0.0013116536898846894
8,Chapter 8,0,421,0.23901098901098902,0.29945054945054944,0.4642857142857143,0.3543956043956044,0.0013305427547883847,0.001667001842206137,0.002584617535163644,0.001972873739858639
8,Chapter 8,1,234,0.10679611650485436,0.7038834951456311,0.7038834951456311,0.7038834951456311,0.00033044576286113137,0.0021779379824938207,0.0021779379824938207,0.0021779379824938207
8,Chapter 8,2,468,0.18820224719101122,0.38202247191011235,0.38202247191011235,0.38202247191011235,0.0011646609854467148,0.002364087970459003,0.002364087970459003,0.002364087970459003
